Player,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Level
Sim Bhullar,22.0,3.0,1.0,2.0,2.7,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,Faible
Simone Fontecchio,27.0,52.0,25.0,27.0,765.8,328.0,115.0,312.0,36.9,63.0,191.0,33.0,35.0,44.0,79.5,31.0,55.0,86.0,42.0,39.0,15.0,8.0,62.0,524.0,0.0,0.0,-205.0,Moyen
Sindarius Thornwell,24.5,40.0,20.0,20.0,430.425,100.25,34.5,84.75,41.175,8.75,25.75,34.525,22.5,33.5,60.125,10.25,41.25,51.5,27.75,20.5,19.0,8.75,45.75,266.5,0.0,0.0,-37.75,Faible
Skal Labissiere,22.5,37.0,13.5,23.5,648.8,267.25,107.25,218.0,51.675,7.5,21.25,35.525,45.25,60.5,69.875,55.75,109.5,165.25,38.0,37.75,13.25,24.75,78.5,598.75,1.75,0.0,-44.25,Moyen
Skylar Mays,24.0,22.33333333333333,12.333333333333334,10.0,225.96666666666667,98.66666666666669,36.66666666666666,76.66666666666667,48.3,11.333333333333334,30.33333333333333,37.73333333333333,14.0,15.666666666666666,89.73333333333333,5.666666666666667,20.666666666666668,26.33333333333333,32.333333333333336,9.666666666666666,9.0,1.0,11.666666666666666,199.33333333333331,0.6666666666666666,0.0,-38.0,Faible
Solomon Hill,27.0,49.77777777777778,24.33333333333333,25.444444444444443,1072.6555555555556,272.55555555555554,93.66666666666669,241.66666666666663,35.62222222222223,40.22222222222222,121.44444444444444,29.477777777777774,45.0,56.44444444444444,67.37777777777778,32.111111111111114,123.33333333333331,155.44444444444446,73.55555555555556,41.888888888888886,34.111111111111114,11.0,85.0,662.8888888888889,0.2222222222222222,0.0,-31.22222222222222,Moyen
Solomon Jones,28.5,6.5,2.0,4.5,55.650000000000006,7.0,3.0,9.0,17.65,0.0,0.0,0.0,1.0,2.0,25.0,4.5,5.0,9.5,1.0,2.5,1.0,1.5,7.5,25.0,0.0,0.0,-12.0,Faible
Sonny Weems,29.0,43.0,6.0,37.0,498.4,107.0,42.0,110.0,38.2,15.0,41.0,36.6,8.0,15.0,53.3,7.0,46.0,53.0,49.0,41.0,10.0,1.0,47.0,236.0,0.0,0.0,-97.0,Faible
Spencer Dinwiddie,26.0,51.77777777777778,22.77777777777778,29.0,1436.9444444444443,712.3333333333334,232.22222222222223,557.0,39.67777777777778,81.55555555555556,245.11111111111111,29.15555555555555,166.33333333333334,209.33333333333331,80.69999999999999,22.88888888888889,136.77777777777777,159.66666666666666,272.0,90.44444444444444,36.333333333333336,14.22222222222222,120.66666666666669,1373.2222222222222,3.888888888888889,0.1111111111111111,-44.333333333333336,Moyen
Spencer Hawes,27.0,69.2,33.8,35.4,1561.8,612.0,240.0,538.4,44.04,55.4,150.8,35.34,76.6,98.8,77.67999999999999,84.6,304.0,388.6,140.2,94.4,25.8,63.4,166.2,1462.0,9.6,0.0,-168.2,Moyen
Stanley Johnson,23.5,56.125,24.75,31.375,1109.725,350.75,128.5,328.75,40.575,42.5,139.25,31.9625,51.25,68.5,72.025,31.625,143.875,175.5,84.875,60.0,47.875,13.25,108.875,811.875,0.875,0.0,-83.5,Moyen
Stanley Umude,24.0,1.0,0.0,1.0,2.1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,3.0,Faible
Stanton Kidd,28.0,4.0,3.0,1.0,15.3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0,
Stephen Curry,30.0,63.81818181818182,45.81818181818182,18.0,2198.672727272728,1687.0,568.7272727272727,1196.4545454545455,46.92727272727273,274.3636363636364,644.1818181818181,41.07272727272727,275.1818181818182,302.45454545454544,91.78181818181818,43.36363636363637,270.1818181818182,313.54545454545456,427.09090909090907,203.9090909090909,101.72727272727272,14.545454545454543,141.0,2848.909090909091,11.909090909090908,0.8181818181818182,528.5454545454545,Moyen
Stephen Jackson,35.5,32.0,23.0,9.0,590.9499999999999,178.0,64.5,178.0,30.2,23.5,92.0,17.1,25.5,37.0,60.0,12.0,70.5,82.5,42.5,41.5,21.5,7.5,50.0,386.5,0.5,0.0,61.0,Faible
Stephen Zimmerman,20.0,19.0,8.0,11.0,107.8,23.0,10.0,31.0,32.3,0.0,0.0,0.0,3.0,5.0,60.0,11.0,24.0,35.0,4.0,3.0,2.0,5.0,17.0,89.0,0.0,0.0,-40.0,Faible
Sterling Brown,25.5,44.66666666666666,26.166666666666668,18.5,743.1666666666666,238.5,88.5,211.16666666666663,34.416666666666664,41.333333333333336,113.83333333333331,29.4,20.166666666666668,25.33333333333333,68.39999999999999,25.666666666666668,122.83333333333331,148.5,44.66666666666666,29.5,23.33333333333333,7.833333333333333,63.16666666666666,547.8333333333334,0.8333333333333334,0.0,-18.5,Moyen
Steve Blake,34.5,59.75,36.25,23.5,1297.15,327.25,115.5,297.5,39.0,70.0,187.75,37.325,26.25,34.75,76.125,14.75,114.5,129.25,242.0,87.25,38.25,6.0,89.0,890.75,0.75,0.25,-22.75,Moyen
Steve Nash,39.5,32.5,15.0,17.5,969.7,369.0,136.0,284.5,44.0,32.5,77.0,38.55,64.5,70.0,91.95,15.0,70.5,85.5,209.5,78.5,18.5,3.5,44.0,773.5,4.5,0.0,-14.5,Moyen
Steve Novak,32.0,37.6,21.4,16.2,488.88,161.0,54.0,131.4,38.96,45.6,108.4,37.620000000000005,7.4,8.4,58.17999999999999,5.4,42.6,48.0,11.8,4.6,8.0,2.8,33.6,264.2,0.0,0.0,54.6,Faible
Steven Adams,24.5,70.6,43.2,27.4,1894.47,651.8,271.3,461.9,58.05,0.1,1.5,3.33,109.1,203.6,52.67999999999999,259.9,318.9,578.8,107.9,102.9,62.4,67.5,174.8,1795.2,15.4,0.1,224.6,Moyen
Svi Mykhailiuk,24.0,50.4,18.8,31.6,842.7,334.6,117.6,291.6,39.68,66.4,184.2,35.88,33.0,43.2,74.12,17.0,72.6,89.6,70.2,45.2,29.4,5.0,50.4,605.6,0.0,0.0,-59.8,Moyen
T.J. Leaf,22.5,36.5,22.0,14.5,309.5,119.25,51.0,103.75,48.275,7.75,22.75,24.125,9.5,16.25,66.9,23.75,47.0,70.75,10.75,8.0,6.5,7.0,25.75,253.0,0.5,0.0,-12.5,Faible
T.J. McConnell,27.5,69.5,31.25,38.25,1527.1125,493.625,219.125,430.75,50.675,17.375,50.625,33.3375,38.0,48.5,77.8,38.125,170.625,208.75,350.125,113.625,86.75,13.0,103.0,1455.0,2.625,0.375,-85.625,Moyen
T.J. Warren,24.625,46.75,18.75,28.0,1280.075,682.0,282.0,557.625,50.775,33.625,94.875,28.55,84.375,108.125,77.55,59.375,127.25,186.625,54.625,45.125,43.625,22.5,107.0,1141.125,1.75,0.0,-120.125,Moyen
Tacko Fall,25.0,12.333333333333334,7.333333333333333,5.0,75.60000000000001,27.33333333333333,12.333333333333334,18.33333333333333,64.23333333333333,0.0,0.0,0.0,2.6666666666666665,8.333333333333334,31.73333333333333,8.0,22.0,30.0,2.0,4.0,0.6666666666666666,10.0,10.666666666666666,94.66666666666669,0.0,0.0,12.666666666666666,Faible
Tahjere McCall,24.0,1.0,0.0,1.0,8.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,15.0,Faible
Taj Gibson,33.0,65.45454545454545,34.18181818181818,31.272727272727277,1566.0272727272727,588.0,242.8181818181818,460.09090909090907,53.627272727272725,4.636363636363637,17.0,17.900000000000002,97.72727272727272,133.36363636363637,73.27272727272727,140.63636363636363,238.3636363636364,379.0,67.18181818181819,70.0,36.54545454545455,58.90909090909091,156.72727272727272,1360.090909090909,7.0,0.0,18.63636363636364,Moyen
Talen Horton-Tucker,20.5,49.0,23.5,25.5,1052.425,478.5,179.75,417.5,44.0,37.0,132.25,28.625,82.0,106.5,70.625,26.25,118.5,144.75,148.0,79.75,42.75,20.0,98.25,982.5,1.75,0.0,-25.5,Moyen
Tari Eason,22.0,82.0,22.0,60.0,1767.2,760.0,296.0,660.0,44.8,59.0,172.0,34.3,109.0,145.0,75.2,195.0,301.0,496.0,88.0,101.0,96.0,47.0,189.0,1815.0,7.0,0.0,-157.0,Moyen
Tarik Black,24.5,55.0,23.75,31.25,829.575,268.75,109.75,199.5,55.6,0.5,3.5,14.775,48.75,83.75,54.625,98.25,159.5,257.75,27.5,40.75,20.75,29.0,129.0,727.75,2.25,0.0,-45.5,Moyen
Tariq Owens,25.0,3.0,0.0,3.0,15.4,4.0,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,-16.0,Faible
Taurean Prince,26.0,60.57142857142857,26.714285714285715,33.857142857142854,1447.0857142857144,627.4285714285714,222.0,527.0,42.35714285714285,100.0,269.0,37.07142857142857,83.42857142857143,102.0,81.47142857142856,29.571428571428573,195.28571428571428,224.8571428571429,104.42857142857144,92.57142857142856,48.71428571428572,24.857142857142858,125.42857142857144,1182.0,1.8571428571428568,0.0,-100.14285714285714,Moyen
Tayshaun Prince,34.5,73.25,36.0,37.25,1859.575,490.25,209.5,485.75,43.25,23.25,63.25,33.275,48.0,68.5,68.575,47.0,191.75,238.75,120.5,48.0,38.0,18.25,66.5,1078.25,0.5,0.0,-26.0,Moyen
Terance Mann,24.5,67.5,39.25,28.25,1453.6,539.0,205.25,410.75,49.5,49.5,129.25,38.05,79.0,100.75,76.425,61.75,187.75,249.5,137.5,55.5,34.25,15.25,124.75,1137.75,2.5,0.0,24.0,Moyen
Terence Davis,24.5,56.75,32.0,24.75,915.125,454.5,165.25,380.75,43.25,82.5,225.25,36.25,41.5,50.25,82.275,25.25,130.75,156.0,76.25,56.25,37.75,12.75,98.75,851.25,0.25,0.0,60.0,Moyen
Terrance Ferguson,21.5,51.0,31.0,20.0,1000.225,231.0,83.5,206.75,33.525,48.75,145.75,24.775,15.25,20.25,59.375,18.75,47.0,65.75,36.0,23.25,23.0,10.75,119.0,441.75,0.0,0.0,-26.25,Moyen
Terrel Harris,25.0,20.0,7.0,13.0,137.2,15.0,4.0,27.0,14.8,0.0,8.0,0.0,7.0,10.0,70.0,4.0,22.0,26.0,9.0,17.0,2.0,3.0,17.0,58.0,0.0,0.0,-1.0,Faible
Terrence Jones,23.666666666666668,39.0,21.666666666666668,17.333333333333332,927.25,405.1666666666667,164.16666666666666,328.0,44.98333333333333,15.5,52.16666666666666,24.83333333333333,61.333333333333336,98.83333333333331,54.1,65.83333333333333,156.5,222.33333333333331,39.66666666666666,36.5,24.33333333333333,45.0,65.33333333333333,903.1666666666666,5.5,0.0,-18.666666666666668,Moyen
Terrence Ross,27.0,66.63636363636364,32.45454545454545,34.18181818181818,1632.490909090909,731.5454545454545,267.27272727272725,639.2727272727273,41.6,120.8181818181818,333.90909090909093,35.47272727272727,76.18181818181819,91.0,81.47272727272728,23.272727272727277,164.0909090909091,187.3636363636364,85.0909090909091,63.63636363636363,53.36363636363637,21.0,111.8181818181818,1243.4545454545455,0.0909090909090909,0.0,-27.90909090909091,Moyen
Terrence Williams,26.0,24.0,11.0,13.0,318.0,110.0,48.0,97.0,49.5,5.0,15.0,33.3,9.0,21.0,42.9,4.0,40.0,44.0,38.0,22.0,11.0,2.0,13.0,237.0,0.0,0.0,-12.0,Faible
Terry Rozier,25.5,67.5,35.25,32.25,1832.55,921.0,334.125,801.625,39.4375,139.5,379.625,34.6375,113.25,138.25,81.025,45.375,220.25,265.625,228.5,89.125,64.25,16.125,99.875,1734.5,1.75,0.25,-84.75,Moyen
Terry Taylor,22.5,32.0,10.0,22.0,488.6,203.5,87.0,147.5,56.7,8.5,28.5,28.950000000000003,21.0,31.0,62.55,61.0,48.5,109.5,25.5,16.0,8.5,7.0,43.5,403.5,1.0,0.0,-48.0,Faible
Thabo Sefolosha,32.5,57.5,36.375,21.125,1248.9875,349.0,132.125,287.625,45.475,43.125,118.375,35.425,41.625,56.75,69.4375,40.625,177.0,217.625,74.125,44.125,66.875,22.375,85.375,945.0,0.625,0.0,114.625,Moyen
Thaddeus Young,30.0,70.72727272727273,30.363636363636363,40.36363636363637,2036.6818181818185,868.5454545454545,377.3636363636364,754.2727272727273,50.690909090909095,36.72727272727273,112.63636363636364,29.08181818181818,77.0909090909091,123.0,61.10909090909092,142.8181818181818,285.6363636363636,428.45454545454544,152.8181818181818,105.8181818181818,107.36363636363636,30.90909090909091,156.0,1921.090909090909,8.909090909090908,0.0,-78.0,Moyen
Thanasis Antetokounmpo,27.4,32.8,21.0,11.8,273.08000000000004,89.8,36.8,72.6,54.42,1.8,12.4,7.6800000000000015,14.4,26.8,41.04,24.2,34.6,58.8,19.6,18.6,9.6,5.4,36.8,216.0,0.2,0.0,-52.6,Faible
Theo Maledon,21.0,53.333333333333336,16.0,37.333333333333336,1179.8666666666668,438.0,149.0,395.0,38.16666666666666,59.0,186.0,30.766666666666666,81.0,103.0,79.63333333333333,19.666666666666668,135.33333333333334,155.0,163.33333333333334,88.33333333333333,41.333333333333336,11.333333333333334,84.66666666666667,939.0,1.0,0.0,-322.3333333333333,Moyen
Theo Pinson,25.0,25.4,12.8,12.6,216.4,69.2,23.2,72.6,29.160000000000004,11.8,45.2,22.74,11.0,12.2,72.96000000000001,5.2,30.6,35.8,28.2,13.8,6.8,1.4,20.0,165.6,0.2,0.2,-29.6,Faible
Thomas Bryant,22.5,38.16666666666666,15.666666666666666,22.5,751.1333333333333,385.3333333333333,154.33333333333334,258.1666666666667,56.15,19.666666666666668,53.66666666666666,33.266666666666666,57.0,75.33333333333333,72.63333333333334,57.333333333333336,161.0,218.33333333333331,41.66666666666666,30.5,12.833333333333334,29.5,68.5,806.3333333333334,5.833333333333333,0.0,-76.5,Moyen
Thomas Robinson,24.0,62.6,26.8,35.8,840.64,305.6,128.0,272.2,47.58,0.0,1.2,0.0,49.6,98.2,50.32,108.4,193.0,301.4,38.0,63.8,32.2,22.2,109.2,823.6,3.4,0.0,-116.6,Moyen
Thomas Welsh,23.0,11.0,8.0,3.0,36.3,18.0,7.0,13.0,53.8,3.0,7.0,42.9,1.0,2.0,50.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,3.0,29.0,0.0,0.0,2.0,Faible
Thon Maker,22.0,52.6,27.6,25.0,725.0,243.2,85.0,195.2,46.3,26.0,79.4,26.8,47.2,69.4,71.84,43.6,101.6,145.2,32.2,28.4,19.2,34.6,92.0,598.8,0.4,0.0,-70.8,Moyen
Tiago Splitter,30.0,47.2,32.0,15.2,990.7,397.8,152.0,279.6,52.32000000000001,0.4,2.6,6.659999999999999,93.4,127.4,76.2,82.2,172.2,254.4,66.4,53.0,29.6,29.0,92.0,925.4,3.4,0.0,194.6,Moyen
Tibor Pleiss,26.0,12.0,7.0,5.0,81.5,24.0,11.0,25.0,44.0,0.0,2.0,0.0,2.0,2.0,100.0,6.0,9.0,15.0,2.0,8.0,1.0,2.0,19.0,46.0,0.0,0.0,-16.0,Faible
Tim Duncan,38.5,70.25,52.25,18.0,1999.85,984.5,392.0,785.5,49.8,1.0,5.25,14.3,199.5,264.5,74.75,141.75,497.75,639.5,199.25,131.75,50.75,137.75,135.25,2484.5,27.5,0.25,372.5,Moyen
Tim Frazier,27.5,36.125,15.875,20.25,635.9375,176.5,64.375,160.75,35.35,16.375,50.625,28.7,31.375,43.375,64.4875,17.375,64.375,81.75,142.75,47.375,24.125,3.25,64.625,523.625,1.75,0.125,-50.625,Faible
Tim Hardaway Jr.,26.5,65.7,30.1,35.6,1798.98,916.8,319.2,760.2,41.92,146.5,405.5,35.65,131.9,163.3,81.07,21.7,168.4,190.1,122.4,68.2,41.5,9.5,110.8,1413.4,0.4,0.0,-18.0,Moyen
Tim Ohlbrecht,24.0,3.0,3.0,0.0,11.7,3.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,-7.0,Faible
Tim Quarterman,22.5,9.5,4.0,5.5,46.4,17.5,7.0,16.0,39.05,2.5,7.5,19.25,1.0,2.5,50.0,2.0,6.5,8.5,6.0,6.5,1.0,1.5,3.5,37.5,0.0,0.0,-4.5,Faible
Timofey Mozgov,28.5,60.833333333333336,32.0,28.83333333333333,1161.7833333333333,445.0,177.83333333333334,329.6666666666667,53.71666666666667,1.8333333333333333,9.666666666666666,14.416666666666666,87.5,117.5,75.53333333333333,111.66666666666669,209.16666666666663,320.8333333333333,35.5,73.16666666666667,18.166666666666668,52.66666666666666,138.0,1022.6666666666666,5.333333333333333,0.0,-12.0,Moyen
Timothe Luwawu-Cabarrot,24.5,54.66666666666666,27.5,27.166666666666668,875.6,322.8333333333333,108.0,276.1666666666667,39.18333333333333,53.333333333333336,159.33333333333334,33.65,53.5,64.5,82.05,20.666666666666668,88.66666666666667,109.33333333333331,48.833333333333336,38.66666666666666,22.0,7.0,100.83333333333331,575.3333333333334,0.1666666666666666,0.0,-66.66666666666667,Moyen
Tobias Harris,25.0,71.36363636363636,35.45454545454545,35.90909090909091,2325.036363636364,1199.090909090909,459.09090909090907,960.7272727272727,47.7090909090909,101.9090909090909,275.27272727272725,35.81818181818182,179.0,215.3636363636364,83.0,72.27272727272727,380.7272727272728,453.0,172.0,103.1818181818182,55.63636363636363,39.0,148.0,2181.5454545454545,8.909090909090908,0.0909090909090909,16.454545454545453,Moyen
Tomas Satoransky,27.5,64.66666666666667,28.666666666666668,36.0,1436.0,446.0,166.16666666666666,355.3333333333333,45.73333333333333,39.5,111.66666666666669,33.15,74.16666666666667,90.5,80.28333333333333,52.0,134.16666666666666,186.16666666666663,264.3333333333333,85.5,51.5,10.0,109.66666666666669,1165.0,2.1666666666666665,0.1666666666666666,-32.166666666666664,Moyen
Toney Douglas,29.0,43.8,22.6,21.2,759.08,287.0,101.2,253.8,38.78,41.2,116.2,30.56,43.4,51.8,78.62,18.4,71.8,90.2,91.2,42.0,37.8,4.4,85.4,616.4,0.2,0.0,-6.0,Moyen
Tony Allen,33.5,59.0,35.5,23.5,1473.5,503.3333333333333,207.66666666666663,443.5,47.28333333333333,9.666666666666666,34.666666666666664,27.866666666666664,78.33333333333333,120.5,62.71666666666667,98.83333333333331,165.33333333333334,264.1666666666667,75.83333333333333,77.83333333333333,95.66666666666669,23.83333333333333,150.0,1214.8333333333333,1.8333333333333333,0.0,72.5,Moyen
Tony Bradley,22.5,29.83333333333333,15.333333333333334,14.5,332.43333333333334,132.0,57.66666666666666,91.33333333333331,53.16666666666666,1.0,2.0,26.666666666666668,15.666666666666666,23.0,74.96666666666667,46.16666666666666,75.33333333333333,121.5,15.0,16.833333333333332,7.0,16.5,41.16666666666666,354.1666666666667,0.8333333333333334,0.0,6.166666666666667,Faible
Tony Mitchell,23.0,12.0,3.0,9.0,44.45,14.0,4.0,8.5,50.85,0.5,1.0,50.0,5.5,9.5,28.95,8.0,5.5,13.5,1.5,2.0,3.5,1.5,4.5,45.5,0.0,0.0,5.5,Faible
Tony Parker,34.0,64.0,44.71428571428572,19.285714285714285,1680.642857142857,842.4285714285714,340.7142857142857,695.8571428571429,48.35714285714285,22.857142857142858,63.71428571428572,34.65714285714286,138.14285714285714,175.57142857142858,76.62857142857142,13.857142857142858,121.71428571428572,135.57142857142858,326.85714285714283,118.57142857142856,38.71428571428572,5.428571428571429,85.28571428571429,1509.2857142857142,3.4285714285714284,0.1428571428571428,217.14285714285717,Moyen
Tony Snell,26.0,66.77777777777777,36.333333333333336,30.444444444444443,1454.7222222222222,408.0,148.33333333333334,344.1111111111111,43.23333333333333,80.88888888888889,205.33333333333331,39.78888888888889,30.444444444444443,36.0,88.3111111111111,19.11111111111111,133.22222222222223,152.33333333333334,74.33333333333333,36.55555555555556,29.55555555555556,15.333333333333334,94.0,800.4444444444445,0.3333333333333333,0.0,-21.55555555555556,Moyen
Tony Wroten,21.5,36.25,12.5,23.75,768.875,401.0,143.75,348.25,38.8,21.0,90.75,22.5,92.5,143.0,64.325,26.5,64.25,90.75,109.25,93.75,34.25,7.0,67.0,703.75,0.75,0.25,-199.25,Moyen
Tornike Shengelia,21.5,22.5,12.5,10.0,123.75,29.5,11.5,25.5,44.95,0.5,4.0,25.0,6.0,12.0,46.9,6.5,13.0,19.5,8.5,11.5,3.0,1.0,14.5,66.0,0.5,0.0,-12.0,Faible
Torrey Craig,29.5,63.16666666666666,37.16666666666666,26.0,1258.4833333333331,381.0,147.16666666666666,322.6666666666667,45.76666666666667,56.5,162.83333333333334,33.916666666666664,30.166666666666668,43.333333333333336,69.56666666666666,80.0,172.0,252.0,66.83333333333333,42.333333333333336,32.666666666666664,37.0,131.0,950.5,2.1666666666666665,0.0,-103.33333333333331,Moyen
Toure' Murry,24.5,28.0,14.5,13.5,195.25,73.0,29.0,67.0,41.7,2.5,6.0,20.85,12.5,20.5,79.5,7.0,15.5,22.5,25.0,19.0,10.0,0.5,24.0,150.0,0.0,0.0,-16.5,Faible
Trae Young,22.0,70.6,32.2,38.4,2388.1400000000003,1798.0,573.2,1310.2,43.64,176.8,503.4,34.9,474.8,542.2,87.3,48.0,212.4,260.4,657.0,292.2,68.4,10.2,117.4,3039.6,33.6,0.6,-7.4,Moyen
Travis Outlaw,28.5,50.5,14.5,36.0,754.4,271.5,102.0,251.5,40.85,27.5,83.5,31.5,40.0,52.0,76.94999999999999,26.5,88.0,114.5,34.5,22.5,15.5,13.5,64.5,525.5,0.5,0.0,-69.0,Moyen
Travis Wear,25.5,34.0,7.0,27.0,449.9,137.0,54.5,140.5,37.45,14.0,38.5,36.45,14.0,17.0,88.45,15.5,56.5,72.0,23.5,20.5,9.5,8.0,42.5,290.5,0.0,0.0,-34.5,Faible
Trayvon Palmer,27.0,1.0,0.0,1.0,16.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-12.0,
Tre Jones,22.0,58.0,22.33333333333333,35.666666666666664,1133.4666666666667,460.6666666666667,181.33333333333331,386.6666666666667,47.43333333333334,19.33333333333333,71.33333333333333,36.03333333333333,78.66666666666667,94.0,84.5,31.0,109.33333333333331,140.33333333333334,240.0,56.333333333333336,46.333333333333336,5.333333333333333,63.0,1088.0,3.0,0.6666666666666666,-141.33333333333334,Moyen
Tre Mann,21.5,63.5,24.0,39.5,1275.15,571.0,214.0,544.5,39.3,89.5,264.5,33.75,53.5,68.5,77.85,26.0,137.0,163.0,105.5,66.5,43.5,11.5,100.5,1023.5,0.5,0.5,-110.5,Moyen
Tremont Waters,23.0,13.333333333333334,7.0,6.333333333333333,135.53333333333333,49.66666666666666,17.333333333333332,49.0,32.56666666666667,7.0,23.666666666666668,26.133333333333336,8.0,8.333333333333334,64.7,1.6666666666666667,10.666666666666666,12.333333333333334,28.33333333333333,15.333333333333334,10.0,1.0,11.333333333333334,124.33333333333331,0.0,0.0,-3.0,Faible
Trendon Watford,21.5,55.0,21.0,34.0,1025.4499999999998,411.5,161.5,295.0,54.6,17.0,51.0,31.4,71.5,97.0,73.75,49.5,169.0,218.5,105.5,57.5,28.5,20.0,117.0,920.0,2.5,0.0,-265.5,Moyen
Trent Forrest,24.0,37.66666666666666,22.33333333333333,15.333333333333334,448.1666666666667,111.66666666666669,44.333333333333336,95.33333333333331,45.26666666666667,3.333333333333333,18.33333333333333,12.566666666666668,19.666666666666668,23.33333333333333,81.96666666666667,13.0,47.0,60.0,63.0,28.0,15.333333333333334,4.0,27.33333333333333,308.0,0.0,0.0,-9.666666666666666,Faible
Trevelin Queen,25.5,8.5,1.5,7.0,72.2,32.0,11.0,31.0,34.8,5.5,19.5,25.4,4.5,4.5,100.0,7.5,9.0,16.5,5.0,7.0,3.5,3.0,5.0,71.5,0.0,0.0,11.0,Faible
Treveon Graham,24.5,45.0,19.5,25.5,720.775,189.25,66.5,173.5,40.1,30.0,90.0,39.6,26.25,38.0,70.575,30.25,69.75,100.0,36.0,19.0,19.0,4.0,74.25,413.25,0.0,0.0,-64.25,Faible
Trevon Duval,20.0,3.0,2.0,1.0,5.6,5.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,Faible
Trevon Scott,25.0,2.0,1.0,1.0,11.4,6.0,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,4.0,Faible
Trevor Ariza,32.2,61.9,33.5,28.4,2016.87,709.2,246.2,592.2,40.93,128.8,358.0,35.3,88.0,110.7,77.81,49.5,266.6,316.1,140.6,78.9,95.9,17.6,119.5,1561.0,2.7,0.0,80.1,Moyen
Trevor Booker,27.5,69.5,30.666666666666668,38.833333333333336,1424.75,485.6666666666667,204.66666666666663,401.5,50.85,12.333333333333334,40.5,20.01666666666667,64.0,100.83333333333331,63.46666666666667,135.33333333333334,257.3333333333333,392.6666666666667,81.66666666666667,74.0,46.333333333333336,32.0,135.0,1240.5,5.833333333333333,0.0,-78.0,Moyen
Trevor Hudgins,24.0,5.0,0.0,5.0,28.3,9.0,2.0,9.0,22.2,2.0,8.0,25.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,3.0,Faible
Trevor Keels,19.0,3.0,3.0,0.0,8.0,3.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-18.0,Faible
Trey Burke,25.0,55.333333333333336,25.11111111111111,30.22222222222222,1155.6222222222225,532.4444444444445,205.22222222222223,500.0,42.43333333333333,62.66666666666666,181.88888888888889,36.077777777777776,59.333333333333336,73.22222222222223,80.76666666666667,18.22222222222222,79.33333333333333,97.55555555555556,169.11111111111111,61.66666666666666,30.444444444444443,5.777777777777778,71.22222222222223,950.1111111111112,1.6666666666666667,0.0,-61.0,Moyen
Trey Lyles,23.5,65.375,32.875,32.5,1182.9,508.125,184.0,415.375,44.4625,60.125,175.875,34.4875,80.0,106.875,72.7875,55.375,226.25,281.625,67.875,55.0,25.25,23.375,93.25,1038.875,2.0,0.0,-36.875,Moyen
Trey McKinney-Jones,27.0,1.0,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Trey Murphy III,22.5,70.5,35.0,35.5,1655.8,741.0,248.0,538.5,43.9,136.5,341.5,39.400000000000006,108.5,120.5,89.35,53.0,161.0,214.0,75.0,38.5,56.0,25.0,107.5,1314.5,0.5,0.0,18.5,Moyen
Tristan Thompson,26.5,67.0,31.8,35.2,1813.17,609.8,246.0,467.5,53.49,1.0,3.6,7.24,116.8,191.5,59.75,221.7,351.4,573.1,69.8,74.4,33.7,43.9,152.1,1560.8,17.6,0.0,-61.3,Moyen
Troy Brown Jr.,21.0,59.4,26.2,33.2,1189.92,389.8,148.0,344.6,42.68,51.8,146.4,34.160000000000004,42.0,54.4,76.4,46.4,182.4,228.8,89.6,41.0,42.2,7.8,83.8,908.0,1.8,0.0,-51.8,Moyen
